"scientificName","decimalLongitude","decimalLatitude"
"Intellagama lesueurii",151.457535,-33.089883
"Gowidon longirostris",116.857509,-20.720806
"Chlamydosaurus kingii",130.845933,-13.102246
"Pogona barbata",148.515717,-33.190912
"Intellagama lesueurii",151.215581,-33.865453
"Intellagama lesueurii lesueurii",153.019104,-27.236395
"Intellagama lesueurii",151.112652,-34.042261
"Intellagama lesueurii lesueurii",153.029067,-27.473824
"Intellagama lesueurii lesueurii",153.041261,-27.603975
"Intellagama lesueurii",149.108608,-35.276147
"Gowidon longirostris",116.798307,-20.74287
"Intellagama lesueurii lesueurii",152.768264,-27.619221
"Pogona vitticeps",138.619888,-31.054767
"Tropicagama temporalis",130.838077,-12.417887
"Intellagama lesueurii lesueurii",152.578542,-25.864281
"Pogona barbata",138.603012,-35.589745
"Intellagama lesueurii howitti",149.441332,-37.3665
"Ctenophorus decresii",136.65657,-35.95248
"Lophognathus horneri",139.498575,-20.726289
"Pogona barbata",151.685,-27.391576
"Intellagama lesueurii",150.314758,-33.657772
"Pogona barbata",147.380206,-33.695332
"Gowidon longirostris",132.868045,-23.733925
"Ctenophorus caudicinctus",116.038529,-22.464942
"Pogona barbata",153.072023,-26.469665
"Tropicagama temporalis",130.836098,-12.445563
"Lophosaurus boydii",145.638401,-17.254705
"Intellagama lesueurii lesueurii",152.920808,-27.414619
"Pogona barbata",152.923647,-27.756308
"Pogona vitticeps",137.061225,-30.472289
"Diporiphora nobbi",152.695594,-25.790081
"Ctenophorus slateri",143.182958,-22.478855
"Intellagama lesueurii lesueurii",152.976867,-27.477283
"Intellagama lesueurii lesueurii",153.545019,-28.164365
"Intellagama lesueurii lesueurii",151.933108,-28.6589
"Ctenophorus slateri",127.881875,-15.797001
"Intellagama lesueurii",153.030167,-27.477775
"Intellagama lesueurii",152.843427,-31.594915
"Intellagama lesueurii",145.064056,-37.86622
"Moloch horridus",130.905553,-25.354278
"Pogona barbata",138.309079,-35.445666
"Pogona barbata",149.112349,-35.301434
"Intellagama lesueurii lesueurii",153.004736,-27.369953
"Tympanocryptis tetraporophora",141.665588,-31.046658
"Chlamydosaurus kingii",130.792765,-12.947632
"Intellagama lesueurii lesueurii",152.978609,-27.475905
"Intellagama lesueurii lesueurii",152.790363,-31.735626
"Intellagama lesueurii",152.975632,-27.48414
"Ctenophorus decresii",138.724442,-34.865335
"Pogona barbata",153.30677,-27.955788
"Intellagama lesueurii lesueurii",152.935976,-26.282324
"Pogona barbata",153.123871,-27.610903
"Pogona barbata",153.282622,-27.563088
"Ctenophorus caudicinctus",119.714655,-21.198477
"Tropicagama temporalis",130.843797,-12.465762
"Tympanocryptis tetraporophora",138.079708,-33.002891
"Intellagama lesueurii lesueurii",153.016889,-27.499059
"Intellagama lesueurii lesueurii",151.186217,-33.729035
"Gowidon longirostris",130.988905,-25.23475
"Ctenophorus modestus",138.604583,-31.542725
"Ctenophorus slateri",131.579478,-24.254743
"Pogona barbata",152.635956,-26.193849
"Intellagama lesueurii",151.147163,-33.78964
"Ctenophorus pictus",143.014882,-33.736947
"Intellagama lesueurii",151.11847,-33.781067
"Pogona vitticeps",145.79806,-28.23139
"Intellagama lesueurii",153.029175,-27.473872
"Lophognathus gilberti",132.190806,-14.181135
"Pogona barbata",150.908562,-32.495384
"Lophosaurus boydii",145.436944,-16.241389
"Intellagama lesueurii",151.143128,-33.718125
"Intellagama lesueurii lesueurii",153.539924,-28.167719
"Intellagama lesueurii",151.06727,-33.976615
"Intellagama lesueurii",153.486866,-28.137066
"Gowidon longirostris",119.732727,-23.355951
"Amphibolurus muricatus",150.610479,-34.244318
"Intellagama lesueurii lesueurii",152.3356,-24.853478
"Intellagama lesueurii lesueurii",153.016531,-27.498295
"Amphibolurus muricatus",145.269962,-38.128974
"Lophognathus horneri",138.486854,-18.701348
"Intellagama lesueurii lesueurii",153.078252,-27.664729
"Intellagama lesueurii",151.142928,-33.79707
"Intellagama lesueurii lesueurii",153.53053,-28.864635
"Pogona barbata",150.067118,-32.275858
"Amphibolurus muricatus",149.387325,-33.581347
"Diporiphora bilineata",132.585063,-12.554563
"Ctenophorus slateri",131.574859,-24.256556
"Intellagama lesueurii lesueurii",151.25992,-33.812042
"Intellagama lesueurii",151.348082,-33.529193
"Intellagama lesueurii lesueurii",152.768264,-27.619221
"Intellagama lesueurii lesueurii",151.48651,-32.152595
"Ctenophorus reticulatus",113.696063,-24.652279
"Diporiphora nobbi",148.992688,-31.294335
"Intellagama lesueurii howitti",149.858713,-36.682173
"Intellagama lesueurii",151.184094,-33.760133
"Ctenophorus spinodomus",140.128217,-33.770488
"Intellagama lesueurii",153.021745,-27.476005
"Intellagama lesueurii",151.257332,-33.838013
"Intellagama lesueurii",151.239578,-33.798425
"Pogona barbata",146.206938,-35.172347
"Pogona vitticeps",137.859478,-32.556723
"Rankinia diemensis",147.898055,-37.274945
"Rankinia diemensis",145.542874,-40.904796
"Intellagama lesueurii",150.561512,-34.821578
"Intellagama lesueurii lesueurii",151.111068,-33.756318
"Intellagama lesueurii",153.140246,-30.271167
"Amphibolurus muricatus",143.754112,-37.29015
"Pogona minor",114.191873,-26.42531
"Intellagama lesueurii lesueurii",152.334444,-24.857287
"Intellagama lesueurii",151.25293,-33.830997
"Diporiphora nobbi",150.126389,-30.27978
"Intellagama lesueurii",152.898939,-30.450182
"Pogona vitticeps",135.47906,-30.421138
"Tympanocryptis petersi",142.823243,-35.436628
"Intellagama lesueurii lesueurii",151.112229,-33.754753
"Intellagama lesueurii",151.0768,-34.051399
"Intellagama lesueurii",151.297382,-33.80101
"Amphibolurus muricatus",142.56337,-37.146636
"Pogona vitticeps",140.211033,-28.134602
"Ctenophorus ornatus",118.897387,-32.445757
"Pogona barbata",149.108326,-35.27812
"Intellagama lesueurii",152.279708,-31.69354
"Intellagama lesueurii",153.029176,-27.694625
"Intellagama lesueurii lesueurii",153.103586,-30.355203
"Chlamydosaurus kingii",132.698179,-12.639893
"Ctenophorus slateri",136.082755,-16.273628
"Intellagama lesueurii lesueurii",152.967712,-27.399575
"Pogona barbata",135.815479,-34.576191
"Moloch horridus",125.724,-28.30308
"Intellagama lesueurii lesueurii",151.260117,-33.834678
"Gowidon longirostris",130.984695,-25.242625
"Intellagama lesueurii",153.074845,-27.47183
"Intellagama lesueurii lesueurii",151.698388,-32.932348
"Intellagama lesueurii lesueurii",152.950521,-27.353554
"Ctenophorus pictus",146.11505,-32.961462
"Ctenophorus spinodomus",140.024186,-33.751458
"Tropicagama temporalis",130.836769,-12.443992
"Amphibolurus muricatus",144.210508,-36.762096
"Intellagama lesueurii",153.278505,-28.189259
"Pogona minor minor",116.02674,-32.058512
"Pogona barbata",152.755997,-25.269608
"Gowidon longirostris",133.880747,-23.697915
"Intellagama lesueurii howitti",149.110323,-35.277877
"Intellagama lesueurii lesueurii",153.017593,-27.4987
"Pogona minor minor",115.732558,-31.723663
"Ctenophorus decresii",138.913536,-34.723414
"Amphibolurus muricatus",151.636175,-28.661244
"Intellagama lesueurii",151.719728,-27.439055
"Intellagama lesueurii",148.197463,-25.044869
"Lophosaurus boydii",145.350716,-16.474613
"Intellagama lesueurii",149.118578,-35.279564
"Amphibolurus muricatus",144.122174,-37.327553
"Pogona barbata",153.081453,-27.666013
"Pogona barbata",138.605436,-34.734233
"Intellagama lesueurii",152.372686,-28.339439
"Intellagama lesueurii",151.430198,-33.326003
"Intellagama lesueurii",151.112771,-34.136095
"Intellagama lesueurii",153.308451,-27.928228
"Rankinia diemensis",150.835073,-34.161484
"Amphibolurus muricatus",150.473446,-35.371371
"Pogona barbata",137.489702,-34.49527
"Pogona vitticeps",139.799516,-24.889269
"Intellagama lesueurii",153.054552,-27.55039
"Intellagama lesueurii",151.277328,-33.850945
"Intellagama lesueurii lesueurii",153.534028,-28.749842
"Intellagama lesueurii",153.501237,-28.553562
"Amphibolurus muricatus",151.257586,-33.965216
"Pogona barbata",153.056108,-27.546721
"Ctenophorus slateri",131.579025,-24.253642
"Ctenophorus spinodomus",140.114577,-34.128681
"Pogona barbata",152.606175,-25.931666
"Pogona minor minor",115.955112,-31.99967
"Ctenophorus maculatus",115.226717,-29.626882
"Gowidon longirostris",114.81665,-28.904635
"Intellagama lesueurii",153.031032,-27.476737
"Amphibolurus muricatus",142.653533,-37.302525
"Diporiphora albilabris",126.125556,-14.905278
"Amphibolurus muricatus",149.915792,-36.896673
"Ctenophorus decresii",138.71407,-34.909858
"Intellagama lesueurii",146.201036,-19.000424
"Intellagama lesueurii",152.959913,-26.55398
"Chlamydosaurus kingii",132.523047,-12.90263
"Ctenophorus nuchalis",130.979084,-25.23601
"Intellagama lesueurii lesueurii",151.155923,-33.791749
"Pogona barbata",151.641457,-30.484408
"Amphibolurus muricatus",146.9375,-36.755306
"Intellagama lesueurii",153.547765,-28.541413
"Intellagama lesueurii",151.202789,-33.876521
"Intellagama lesueurii lesueurii",151.161031,-33.797114
"Chlamydosaurus kingii",130.867611,-12.36142
"Intellagama lesueurii",151.257611,-33.780383
"Intellagama lesueurii lesueurii",153.028611,-27.474722
"Pogona barbata",151.355171,-29.776739
"Pogona vitticeps",142.329383,-34.763033
"Intellagama lesueurii lesueurii",153.405403,-28.038467
"Amphibolurus muricatus",152.540808,-32.044242
"Ctenophorus modestus",138.375396,-31.95736
"Intellagama lesueurii",151.216809,-33.865711
"Intellagama lesueurii",149.108642,-35.276183
"Tympanocryptis tetraporophora",141.639479,-31.431819
"Ctenophorus decresii",138.910479,-34.687747
"Pogona barbata",151.932861,-28.831139
"Intellagama lesueurii lesueurii",153.459945,-28.093358
"Ctenophorus",142.282293,-34.683648
"Intellagama lesueurii",153.160777,-28.017115
"Pogona vitticeps",138.076195,-32.746609
"Intellagama lesueurii lesueurii",153.036541,-27.369027
"Intellagama lesueurii lesueurii",153.053182,-27.551493
"Intellagama lesueurii howitti",148.908778,-35.470456
"Ctenophorus ornatus",122.210039,-33.999714
"Pogona barbata",152.606062,-25.931775
"Pogona vitticeps",137.719497,-32.528617
"Lophosaurus boydii",145.4567,-16.111301
"Pogona barbata",149.168183,-35.246895
"Ctenophorus slateri",131.5778,-24.248535
"Intellagama lesueurii",153.019997,-27.466156
"Intellagama lesueurii howitti",146.610894,-37.543227
"Intellagama lesueurii",153.518388,-28.210498
"Intellagama lesueurii lesueurii",145.886238,-17.184398
"Intellagama lesueurii lesueurii",153.017258,-27.498005
"Intellagama lesueurii",151.113786,-34.137192
"Amphibolurus muricatus",150.018205,-36.631741
"Ctenophorus maculatus",114.1129,-27.8264
"Amphibolurus muricatus",144.429117,-37.958597
"Pogona minor minor",115.834361,-32.071028
"Pogona barbata",149.168889,-35.245833
"Amphibolurus muricatus",145.173063,-37.222442
"Amphibolurus muricatus",150.903408,-34.398974
"Intellagama lesueurii lesueurii",153.036547,-27.368984
"Amphibolurus muricatus",150.210267,-33.729287
"Intellagama lesueurii lesueurii",153.038084,-27.38096
"Intellagama lesueurii",151.244853,-33.851457
"Pogona barbata",152.620134,-27.675286
"Intellagama lesueurii",151.034867,-33.714758
"Intellagama lesueurii",151.169909,-33.814635
"Intellagama lesueurii lesueurii",152.337002,-24.85469
"Pogona vitticeps",142.797416,-29.762807
"Chlamydosaurus kingii",153.107765,-26.396798
"Intellagama lesueurii",152.932387,-27.083412
"Intellagama lesueurii",148.906725,-35.46725
"Intellagama lesueurii",151.096146,-33.670987
"Ctenophorus spinodomus",140.150099,-33.76356
"Tympanocryptis tetraporophora",141.310582,-30.898435
"Intellagama lesueurii howitti",149.108657,-35.276227
"Intellagama lesueurii lesueurii",153.107942,-27.59087
"Pogona barbata",151.822281,-27.34325
"Pogona barbata",153.134362,-27.04853
"Intellagama lesueurii",153.021713,-27.47588
"Rankinia diemensis",146.434568,-37.85158
"Amphibolurus muricatus",148.908474,-35.317534
"Intellagama lesueurii lesueurii",152.977279,-27.477247
"Intellagama lesueurii lesueurii",153.036139,-27.38073
"Intellagama lesueurii lesueurii",152.97702,-27.477314
"Intellagama lesueurii",145.63623,-17.267991
"Gowidon longirostris",113.771696,-23.139255
"Ctenophorus slateri",133.468812,-23.722113
"Intellagama lesueurii",153.485301,-28.136391
"Amphibolurus muricatus",149.175206,-35.230397
"Intellagama lesueurii",150.875121,-34.409658
"Tropicagama temporalis",130.823396,-12.40873
"Moloch horridus",137.501959,-24.57591
"Diporiphora australis",153.078443,-27.666929
"Intellagama lesueurii lesueurii",153.247334,-27.511306
"Amphibolurus muricatus",142.452541,-36.975352
"Intellagama lesueurii lesueurii",151.2601,-33.834655
"Amphibolurus muricatus",145.296128,-37.310137
"Ctenophorus",142.321146,-34.714333
"Intellagama lesueurii lesueurii",151.249358,-33.84273
"Ctenophorus caudicinctus",117.239578,-21.333154
"Intellagama lesueurii",152.334984,-24.854877
"Lophognathus horneri",116.94853,-20.767121
"Amphibolurus muricatus",145.275253,-38.137897
"Ctenophorus vadnappa",138.034831,-30.020591
"Ctenophorus isolepis",118.816071,-21.66573
"Chlamydosaurus kingii",131.633605,-12.882712
"Pogona barbata",149.15172,-35.27978
"Pogona minor minor",115.617825,-33.361904
"Intellagama lesueurii lesueurii",151.443599,-33.444958
"Lophosaurus boydii",145.330332,-16.257222
"Intellagama lesueurii lesueurii",153.237519,-27.52712
"Pogona barbata",153.090513,-27.624886
"Intellagama lesueurii lesueurii",151.250791,-33.662788
"Intellagama lesueurii lesueurii",153.016495,-27.498541
"Pogona barbata",149.140545,-35.3539
"Intellagama lesueurii",152.207687,-32.412483
"Amphibolurus muricatus",150.482058,-35.352783
"Intellagama lesueurii lesueurii",153.029771,-27.474986
"Intellagama lesueurii howitti",149.117919,-35.279372
"Ctenophorus isolepis",118.816071,-21.66573
"Intellagama lesueurii",153.57524,-28.33646
"Intellagama lesueurii lesueurii",151.146367,-33.785949
"Intellagama lesueurii",151.251053,-33.802528
"Amphibolurus muricatus",151.175157,-30.618426
"Pogona minor",122.343178,-17.977364
"Amphibolurus muricatus",142.535116,-37.216745
"Pogona barbata",153.004291,-27.191258
"Intellagama lesueurii",151.217686,-33.865408
"Intellagama lesueurii lesueurii",150.876171,-34.409845
"Intellagama lesueurii lesueurii",151.697537,-32.937368
"Intellagama lesueurii lesueurii",153.592987,-28.785192
"Intellagama lesueurii",150.928151,-33.617792
"Diporiphora australis",145.545073,-17.057481
"Pogona barbata",151.892174,-26.885401
"Intellagama lesueurii lesueurii",153.125978,-30.285708
"Intellagama lesueurii",149.463643,-36.89813
"Intellagama lesueurii lesueurii",153.157964,-27.672556
"Lophosaurus spinipes",153.136518,-28.230507
"Intellagama lesueurii lesueurii",152.765087,-27.651855
"Ctenophorus ornatus",118.878723,-30.956227
"Pogona barbata",152.105046,-27.570965
"Ctenophorus decresii",138.220378,-35.510561
"Intellagama lesueurii",153.018711,-27.46255
"Ctenophorus fionni",135.857363,-34.893675
"Amphibolurus muricatus",150.838441,-34.158607
"Pogona barbata",151.11711,-24.335226
"Tympanocryptis pseudopsephos",120.957353,-30.32438
"Pogona barbata",152.897779,-27.646955
"Intellagama lesueurii",153.18538,-27.525285
"Amphibolurus muricatus",150.400765,-35.517022
"Tropicagama temporalis",142.041434,-12.67773
"Pogona barbata",138.730186,-34.903559
"Ctenophorus caudicinctus",117.239874,-21.332753
"Pogona vitticeps",138.13231,-32.647326
"Lophosaurus spinipes",152.352797,-27.98165
"Ctenophorus decresii",136.65508,-35.9619
"Pogona vitticeps",138.045319,-32.835546
"Amphibolurus muricatus",151.135048,-34.120659
"Intellagama lesueurii",153.631102,-28.637022
"Intellagama lesueurii",152.90801,-26.432093
"Pogona vitticeps",132.978581,-23.750289
"Intellagama lesueurii",153.028533,-27.474603
"Intellagama lesueurii howitti",150.725267,-34.634588
"Amphibolurus muricatus",151.543221,-33.202914
"Ctenophorus isolepis",126.927153,-22.759215
"Tropicagama temporalis",131.303732,-12.563562
"Intellagama lesueurii howitti",149.554728,-37.481167
"Gowidon longirostris",131.570523,-24.255627
"Ctenophorus nuchalis",141.621881,-31.681433
"Intellagama lesueurii",153.106488,-27.528935
"Intellagama lesueurii",152.898466,-31.428144
"Amphibolurus muricatus",144.885729,-38.47086
"Amphibolurus muricatus",146.791985,-37.928277
"Intellagama lesueurii lesueurii",153.095442,-27.622281
"Intellagama lesueurii",150.998505,-34.07825
"Intellagama lesueurii howitti",149.109258,-35.279287
"Ctenophorus",126.303253,-32.243519
"Intellagama lesueurii lesueurii",153.349542,-29.402766
"Intellagama lesueurii lesueurii",153.028607,-27.473729
"Intellagama lesueurii",149.109898,-35.277349
"Pogona barbata",152.9292,-26.869367
"Intellagama lesueurii lesueurii",151.252437,-33.839708
"Amphibolurus muricatus",150.761417,-35.151942
"Lophosaurus boydii",145.639615,-17.244679
"Pogona barbata",143.7,-36.43
"Intellagama lesueurii lesueurii",153.078246,-27.665739
"Amphibolurus muricatus",149.848967,-36.730744
"Ctenophorus decresii",138.720225,-34.879643
"Amphibolurus muricatus",145.678404,-38.052796
"Amphibolurus muricatus",150.16989,-35.82886
"Intellagama lesueurii lesueurii",153.021941,-27.479146
"Intellagama lesueurii lesueurii",151.157793,-34.09235
"Intellagama lesueurii",145.625946,-17.284853
"Ctenophorus ornatus",116.12981,-31.69595
"Pogona barbata",153.066157,-27.735345
"Ctenophorus slateri",131.470259,-23.962635
"Intellagama lesueurii lesueurii",153.09291,-27.567994
"Intellagama lesueurii",152.823625,-26.717061
"Pogona barbata",153.074981,-30.881832
"Intellagama lesueurii lesueurii",151.009458,-33.792414
"Pogona barbata",152.624733,-25.934908
"Intellagama lesueurii",151.142075,-33.758545
"Pogona minor minor",115.199274,-30.177121
"Pogona barbata",144.33,-36.03
"Ctenophorus ornatus",116.308535,-32.41535
"Intellagama lesueurii lesueurii",153.018129,-27.387603
"Pogona vitticeps",143.856273,-31.451829
"Pogona barbata",153.101564,-26.638211
"Intellagama lesueurii",153.044136,-30.885807
"Diporiphora nobbi",147.336458,-21.382145
"Lophosaurus boydii",145.629695,-17.286549
"Amphibolurus muricatus",150.398228,-35.514751
"Intellagama lesueurii lesueurii",152.97333,-27.499485
"Intellagama lesueurii lesueurii",151.193182,-33.73086
